TRADER,n_trades,avg_from_amount,avg_to_amount,cluster
osmo1uz9egm936wm60nyu5yshwwlc97ydmn60xqvund,1,10000000.0,1.4032407222858004e+19,0.0
osmo1uzaaqwrneh6cwzcmurz5qnu0qfm6mevv3cluwv,4,2.17000000000385e+18,99461.5,0.0
osmo1uzae9hk70lft2yf69ydk2jvkutwex37afurfsp,1,100.0,6.0,0.0
osmo1uzagax6vf0dwzj4hm4wtgfjwat8mvzdrxswn6p,3,4004425.3333333335,3356047.3333333335,0.0
osmo1uzaw9yun6pxw0gu9xazy88y2hd8atsehzexnm5,1,5987651.0,89634101.0,0.0
osmo1uzgnpf4lfkl28mdlkqrtvy990suwnkla0vglnj,2,991900000.0,14822225.5,0.0
osmo1uzkm9c4s3a9u0dhe9murtflkxfrxqt5udjxhqa,1,100.0,6.0,0.0
osmo1uzlaz8hs98gfwh2keq3g93zz4k73jpdsqpya49,1,100.0,6.0,0.0
osmo1uzlkcqs7ymrfwhzgg3xnjnekr7x39vewyvwm7d,1,5500778.0,92961811.0,0.0
osmo1uzm4cy02vjyf9lwcck5x79kkpwt5lzej8quu0r,1,100.0,6.0,0.0
osmo1uznvy5f9dxr7ru4y6xamu5z2a0dcgh90euz6pq,1,100.0,6.0,0.0
osmo1uzrs9tycdrw2sd0chvwh36u04mkhef0ffv6a0u,1,20667761.0,2486277.0,0.0
osmo1uzvprlh5t4ne6zhlnz8q2kkdsh7sq8xgv38xgr,3,45792086.333333336,2391851.6666666665,0.0
osmo1uzw7ly99nafkfha7lfl7d422229gleca85awhv,2,9556092.5,1975282.5,0.0
osmo1uzzsc6q9rgv8nuxaxuzu5t8pwzc6nsnc6ys3qg,1,100.0,6.0,0.0
osmo1v05pj8ln7u36xjrtqhr0nthrh6v350yu46gju5,1,100.0,6.0,0.0
osmo1v079ssz2cn765yg58j5e59cn3tpfv9rcs8rhqy,1,100.0,6.0,0.0
osmo1v09lht2mml9rpmfqgu6jmk7lcpwgqx32sky7fj,17,5221973.294117647,6408041.705882353,0.0
osmo1v0aj8udvz99lgmhptdcdf59jx37kpkc40x5t7j,1,100.0,6.0,0.0
osmo1v0cdwvq00w03088ht45taq9wc962uw4kdxx3je,1,11840000.0,207473340.0,0.0
osmo1v0ddl2nmezj4gy2j6rxg79qvdasu4r0tfahnnr,23,1975733089.652174,3.2219093493838377e+19,0.0
osmo1v0fsa5ka3xvm2jag40kaf4yumzlxjkkdzq6jg8,3,5162486.0,400926.6666666667,0.0
osmo1v0n9ft350pf3s0rrstrgwdusmhkhlt0uag8el3,1,100.0,6.0,0.0
osmo1v0nu0qdmv20880c0wnqdql0ykqd2zn2lvhyjex,1,100.0,6.0,0.0
osmo1v0u9rcqpp65rslucp02enkj93tkhj2f8tpdd8m,1,2720378.0,8.101358024771064e+18,0.0
osmo1v0v5crj5reqn0awa0y5tlsjepvhu8rdmxc7zp8,1,22500000.0,8595157690.0,0.0
osmo1v0xgx4kv4r08spek79dvevpaerl9ljg76ng893,1,100.0,6.0,0.0
osmo1v0xrfcdm78aplyysk677g0vtf9v6wm99rfqarf,1,1300000.0,4.195024788079033e+19,0.0
osmo1v0y32nzcpv99edjeyu0usfp73s9k5ga770s8sf,4,41035.75,10931.5,0.0
osmo1v20l6yp7872ggr0uqknmxeg0k4ujjhzwcdclz6,1,100.0,6.0,0.0
osmo1v20zwslfewgjayg7lyu54v83dtxr5h6u30y408,44,2.6512806826271712e+17,1335338.1590909092,0.0
osmo1v25l0rsyt0aepyvk9kmapygw56n5xhfjegczg3,1,100.0,6.0,0.0
osmo1v2a3qkzftav7ptke4cewzlcmd0ndlp628cx4e3,1,100.0,6.0,0.0
osmo1v2azqvemfz0mfnpv9vl7jzddlj68sfs7zgsk33,1,441915.0,535579.0,0.0
osmo1v2c35zp594pkeg3l4kafcvyck0fhnl328ghqg7,7,3440594828.285714,1114201.7142857143,0.0
osmo1v2g2stjkkxujkhucqg879dmkdvdfw74nvfcngl,1,2600000.0,159831.0,0.0
osmo1v2g54ymswmqjsrktp9e4eur2mrymvlnvwvvpsy,1,100.0,6.0,0.0
osmo1v2g58yhq8h9n0pefmr8kwhw3nkhe6zxycawtw7,17,9.63117647095213e+16,7.454499930754673e+17,0.0
osmo1v2gq5n82zs0teezz4wzu88mfwyy6r4uuhdvhnd,1,3e+18,1275476.0,0.0
osmo1v2jcjd4qhvd37dvds48u8388gg5583jynf6sjv,2,446581.5,72142.5,0.0
osmo1v2l60lvs9jhdxtqradt0mhzqms252q0dpm3mwn,1,43258902.0,56023631.0,0.0
osmo1v2mrecmcnhfcm4a2kmqe0f2akq5wnuhe7y9xyu,2,5050000.0,1063047.5,0.0
osmo1v2nfgjsf2nxx3au908f5dajrrhmf3zh9ptwz46,1,100.0,6.0,0.0
osmo1v2rgfm35at5yt2dtjzhpp5dzzs64zq4rlearg9,2,990870.5,742534.5,0.0
osmo1v2rk847hc5r2jcd04ye94n6gadnp4lcevecyla,1,100000000.0,67980461.0,0.0
osmo1v2rnqdwgtaawene79kxewx0jumtv79fm0kyyjd,1,2.815e+19,782307851.0,0.0
osmo1v2rqwg7zvj5rrllgp6wu5h3q8ertfetscq9sy3,5,4.4000000000129805e+17,2542692540833299.5,0.0
osmo1v2rz53c9vpz67svsv5k046ljnuj3ha0gzyzmsy,1,20061031.0,1333058.0,0.0
osmo1v2u37v7rjqa7jy70evs36y9vzhaye60qwgzmq3,1,100.0,6.0,0.0
osmo1v2uuqnyslegdtrmsecdvwtf3tzgfxefh6x2fhz,1,100.0,6.0,0.0
osmo1v2uwxfzaqw5q4zu830w33rnsywysklwh3zdk9g,1,5000000.0,193325.0,0.0
osmo1v2wt39x0ls9kuttzg0qc7k2edehvr8cdwnyw7f,1,100.0,6.0,0.0
osmo1v2xh06d7jywnnrhu0shyfejn7uff7l4nrltq8u,2,6606928.5,3890231952564967.5,0.0
osmo1v2yhf0lv9ml3drs8v6x27smfrnjze77qffls82,6,6.799084084047967e+17,7.448738839626203e+17,0.0
osmo1v2ytakyw3nlj6yuuc4z2rwcwwszwefnaxdzl9v,1,304654.0,906629.0,0.0
osmo1v33nm5w47hmuqvfm7hsvfx55q86qeps64ckruy,4,2.5357785505024324e+20,266524993.25,0.0
osmo1v33ujqjhjuzmz6feac0cu5e59ag0k960ws6w0z,1,6000000.0,20598297.0,0.0
osmo1v34kn7s505gqlp723pzk0v8cwgchrajgd2k3g8,1,555000000.0,2956210954.0,0.0
osmo1v3535gh59x98vh54thycgneg8a339u2c86kdlt,1,100.0,6.0,0.0
osmo1v35g4ucmhxjmzkwjq2hmcdnnkerj9y23h5m9qw,1,100.0,6.0,0.0
osmo1v379k2d56cjsdr0kveqqyjfm3vqqzq9xj2c742,3,66556666.666666664,68346459.33333333,0.0
osmo1v3868m4rrqsplks5rueg99s4qgw4628ygc6t6e,13,1.0384615388853366e+17,4506764714.692307,0.0
osmo1v3f33zrcu28y4q2eshyxlh82d9fcthjpsh5nws,1,5026097.0,5603235788.0,0.0
osmo1v3fgacyt5f8lmguvrvtyjqqnpjmw2ncj35aayw,22,249051.27272727274,1.6951116342028624e+17,0.0
osmo1v3fjzjuudzpulesgzs22fdxpzvz3fxjgs4l2ky,1,100.0,6.0,0.0
osmo1v3h4mc6pessfrag2vy5rq8zhatsg9ep3jkqxkh,2,1060000.0,496273.0,0.0
osmo1v3hhscxt55dwyqeayzyate55yvgcvdr670jzfx,1,100.0,6.0,0.0
osmo1v3hhvwvmpru4hjyct3ce2ehvduq67qkynhdw0q,5,2348122948073385.0,16143398.8,0.0
osmo1v3k787kaezfq0txdphg7qacjl59stmxz2x8eq4,1,100.0,6.0,0.0
osmo1v3kgvmmsy4j8v03pmk4c8tdkpq8wdgj2a9mlj5,1,45000000.0,35410044.0,0.0
osmo1v3l4axxm42tjmt9xl3rf99a04entcn0cnd94js,1,100.0,6.0,0.0
osmo1v3nftllhlxlt83gkwey906rmgs7tq2zrr6fkdf,1,100.0,6.0,0.0
osmo1v3nhv9wf8yapw0h3h3lryv5t5v7876txqfq79g,6,1378703.8333333333,5346963.666666667,0.0
osmo1v3q52lxmtdgukx7fyv7aj8m8k9c6y4a0r9tl4p,7,3.57142857143364e+17,50518453.28571428,0.0
osmo1v3rngvkg0xpcsg5pq887spa39y3rur89p263x6,1,3999993758.0,14415113.0,0.0
osmo1v3tqhmmj3pan8gsltrfztcrrxsr9fks0e9p0jj,1,100.0,6.0,0.0
osmo1v3up4t4fe7k5srcuphnfh9tplrehupdlqp3zc8,1,100.0,6.0,0.0
osmo1v3x2qwlkt02gu5t5ns4v804dp8e8m5ju8jju9t,3,30686348.0,6779899.333333333,0.0
osmo1v3ysn0en7tzls2t7v53hqc7qhts97h7m3rg5d7,1,100.0,6.0,0.0
osmo1v3z6g6jew23fase95q0e6glz4ct4wmgwu8fd7a,1,100.0,6.0,0.0
osmo1v40yhpqdx6g8ssjxvw6rlwkdv3zjdduwxgepmh,1,1000000.0,715145.0,0.0
osmo1v423nq29r8kluvg97hs6tu3nf2psn0ue5kk369,1,100.0,6.0,0.0
osmo1v427lezz3f3ek9vpuw489kz7wqu359fye6tkz7,1,3000000.0,2621972.0,0.0
osmo1v4534tdr9zjx0mhqm6969andmhc5df9cnfg34h,2,19650000.0,33212887.0,0.0
osmo1v46whflar5xc5rwdua8uvxwg6zguql54w4rqf5,1,791349.0,536865700.0,0.0
osmo1v4aryye0xa0hcvyke65mte5hktgqazvcxeu2fu,1,100.0,6.0,0.0
osmo1v4exucza2ykx2wfkcneaapfxl5t58vdvtrlmw2,1,100.0,6.0,0.0
osmo1v4gq9z4hsf5ma6kfs3mvu3jlyrwz3t84w4de8e,17,1.4415716290662563e+17,6.320794878649771e+16,0.0
osmo1v4htana33tucd5ssn7esyrn3cq2sq2dm7z0y8z,1,100.0,6.0,0.0
osmo1v4mf50ucsz9vpvq0n6flzln37fgx6d2avt2lyj,1,100.0,6.0,0.0
osmo1v4mq9u0pnrhk2ysy06nunwsclm2d8c6svv07zp,1,25431600.0,54557077.0,0.0
osmo1v4mqelmmdqhmje8jmyldsezz46fklyv5jgxmsp,1,3000000.0,33551340.0,0.0
osmo1v4p3lvawskszxjstkp9en5sq44z97jylnqdsxa,36,1.7555905769898463e+18,6414898828273096.0,0.0
osmo1v4pauzyfcv5p7v3v366v05kpwyv5x9904pfwth,14,104019785.71428572,211287832.07142857,0.0
osmo1v4rt92gdg6a29eauddpwuzffdj76keex64fveu,1,1.991e+19,9683488288.0,0.0
osmo1v4tranw56jc6y6hmnfnjap0usfeaurepeerhff,1,100.0,6.0,0.0
osmo1v4y0pmah27v5v9mk3dhx5t3kru259ecc884swk,1,100.0,6.0,0.0
osmo1v52andz6838m8sjwdm8xljdvsf6vprmsk0j498,1,100.0,6.0,0.0
osmo1v54ur8e4pqpz2n2etkzcjc74r6lwwyan4vdwxy,2,9.525961284450846e+16,9679330.0,0.0
osmo1v55f9hde5ug3zc389j3zcplcgn3fzqjsgjj7tr,1,1000000.0,1022717.0,0.0
osmo1v5740e4eseyy2ssp0vc44nrr202e7pg6jpz5zf,5,136768362.0,2036874221.6,0.0
osmo1v5fl5ak90qxqs5af6e8ft4e0ekvsfuaz4rj4ju,4,2.738405818102738e+19,42484287.75,0.0
osmo1v5ft27rre0m3th7etfvm5c8vhw462vh6zdqq8e,1,3e+18,1342726500.0,0.0
osmo1v5gx9ltv6q0rmukuatemqm0sdu8j8jurdwakxt,1,100.0,6.0,0.0
osmo1v5h2ta0lxm4xcthd52g543epfgvq2k5h4vcffe,4,1754996385.5,480327934.0,0.0
osmo1v5h9cu68dxmfk42784hcxtg03xsqnh0s643cf4,1,2042960359.0,489497682.0,0.0
osmo1v5j9x0n64kry8vl98wssmlv00s4hy6tw0jnxpn,15,4.4186373467355005e+19,2.4325866766153744e+20,0.0
osmo1v5k4st3duzftjsrd4m82gwvz8aygcgz8txtq5l,3,6.000000000001734e+18,283265.3333333333,0.0
osmo1v5mkgsdzpw45qjqru9qzes33cg08xlnsdvknkk,1,100.0,6.0,0.0
osmo1v5pgkewkffpypuugg8w0hpy5z3ewwva9xd5rcs,1,620000000.0,1.2377004707019366e+18,0.0
osmo1v5pshxrgf5lyyqhm8vrpkzlcw4xhmmz0auk4hk,1,100.0,6.0,0.0
osmo1v5ptyd55fp8w3w3umrpp8wf0d047vkv03kz9uc,1,100.0,6.0,0.0
osmo1v5s42qmh7zy8l0y3nnnf76kfkltfsvr7t8ka3c,4,745524591.25,150159407.5,0.0
osmo1v5sct94kvdq57zs6xsn2krs60urkk29yv3u3c4,2,6787995.5,7.874161776976566e+17,0.0
osmo1v5tggxalj7x0h5unra7qmc5k5vyqwg8yh5yma0,2,728000000.0,260126902.5,0.0
osmo1v5wfg37agsn0479pdy6zv7h4q4n07svdw2ykjg,1,100.0,6.0,0.0
osmo1v5x7zr0tuuu99tjmwxvcjykhd7fll2wj5qkq9n,1,100.0,6.0,0.0
osmo1v5xjz279t4244lk9rpaupnxl7v7rnsp949c56p,1,4.458775249965221e+18,81674.0,0.0
osmo1v5xk25xxph5vuuj7uk302ekexnm774g3m3gz5r,1,31458724.0,388247.0,0.0
osmo1v5y3cyyz54krs03hrms75znzz76e42q8qnz7rj,6,1.6250000000110244e+18,62344169.666666664,0.0
osmo1v62kaj66c2m5wrre7cljsey69egy49vjr2a6yr,3,466666.6666666667,390944844463785.0,0.0
osmo1v62ln7x5yadv8u7tf5n7wun858cd9087m77zre,1,100.0,6.0,0.0
osmo1v63vds2um6sh5pl0m4yeyzhvxngfle5ex9qm9w,1,96855423.0,4961763.0,0.0
osmo1v654ns5fczde50fadm9n9va5f0vy8kjenx5qzw,1,100.0,6.0,0.0
osmo1v65lvlx9yvscsmuusxdq8akh7a9ukar53fma0f,2,17000000.0,28058516.0,0.0
osmo1v66crzfk2z0xmm3vyxrkk2zy75x7j3ca9vkktq,1,100.0,6.0,0.0
osmo1v6afthrlkfrfdtavqsr585n4q45etu05zcev3k,1,100.0,6.0,0.0
osmo1v6aj98yxlr3sn8g4xy9l7s74cy8hd8eya9qfqq,11,2.517425767641062e+18,1000269.3636363636,0.0
osmo1v6d7gj22640rnga3c7ulwcphaa3w3sn7yt4032,1,100.0,6.0,0.0
osmo1v6e3m0jje0m9hwlj429vrnazayeer2hfw4x6l4,1,100.0,6.0,0.0
osmo1v6e6j6sfk2vlgm8wrz0j4q0lll5dj9ay38rzn8,3,61611800.0,509210091.3333333,0.0
osmo1v6f249cla6l4jha4tkm6zu2l43hvxzavv8pmp6,2,2200000.0,4343165.0,0.0
osmo1v6k55v3mus5vzzts5gtg3zmp0a3tz06yptkq5j,1,100.0,6.0,0.0
osmo1v6kd4rca2scdzrgxzrdsp04v5p76wwqgmtx82z,6,53928284.333333336,2.538349234608862e+18,0.0
osmo1v6keyckgr5nfnf4rp6x6su5tyrwzkee05r6wzt,6,2.116666666668305e+19,9.611300587702693e+16,0.0
osmo1v6r5xx4eug7qanhedzj8r0zma42arckr2sgpjs,5,243060000.0,314641001.4,0.0
osmo1v6t99d35z9nuxsgwv0xetk48lvvk3ylal0r2zf,1,100.0,6.0,0.0
osmo1v6tr80fa2e3se4uxa99n74tw283ek779pa95ch,1,127292220.0,1.7020512085354318e+19,0.0
osmo1v6u6m7v62fkh6vwnplm2ue9rw67qrug4f3j8kp,9,62555807.55555555,15541127.222222222,0.0
osmo1v6umul8nun2xaml2y24zrhwc3gx2lv38p9zm48,4,77250000.0,5275840125.25,0.0
osmo1v6vhljklwknazn2zyv4pvwjl7njsls6fmuemu3,1,1000000.0,716437507.0,0.0
osmo1v6vzgn8g8dz6nzp5g0rmnhydadhe9yvenzgrwg,2,15072166.5,2.570658000344702e+18,0.0
osmo1v6wcemcqmquj8svcsm63uff0897xq3d5sx8aqr,4,3.4e+18,1448333.75,0.0
osmo1v6wny7xc752zgktglhrd2mvqkaxqa28g8ca0sj,12,2.5000000526184822e+17,6.737763197386057e+18,0.0
osmo1v6wz8wp5q3p94mtft2j0skm2r2t2uwuth32cdx,1,100.0,6.0,0.0
osmo1v6xezgrkus0np9lmtpku66tck9xu0xfrczgud3,1,100.0,6.0,0.0
osmo1v70kygk2fjxej9hna633k23e59vq6larf49xwl,1,61492688.0,56031162.0,0.0
osmo1v72n0we5z02ctx5f8w87ta0j88n36reyqg8h5a,1,100.0,6.0,0.0
osmo1v72nwwwj5ej50zd7emarr399k8qnw72y0wyc69,1,100.0,6.0,0.0
osmo1v7395exgtgfxf8tpxauv4h303a2ffvjlgn9sjc,1,100.0,6.0,0.0
osmo1v75vh7gfl98rxwuf4n9ty9unx9ett7k9t4meu8,1,1750000.0,120512.0,0.0
osmo1v75wlkccpv7le3560zw32v2zjes5n0e7xen73e,2,25003822.5,1.4796257088278476e+20,0.0
osmo1v782ws8gzwdxmutxjh9jg06udy0u5uda98asvv,1,150000000.0,358750957.0,0.0
osmo1v78duuekxedypys3mkg30svkwch89fc74j30jz,1,100.0,6.0,0.0
osmo1v79r674274jawhvrr6gndz6un59grzqgnh6v99,1,158709.0,1391881903.0,0.0
osmo1v7ae2pfhaus06jdyj9annmqnfqrq3t8gtt6y58,1,4500000.0,312817.0,0.0
osmo1v7fzlx7vlgvfuspj6x4yeh7spc5qpa84vee7zt,1,100.0,6.0,0.0
osmo1v7gg8tkng9dh48j08hm09cve9a3h8m5s3xkhcj,1,100.0,6.0,0.0
osmo1v7gwpnw5k3sxrlupgdkpmcra46qjcm0dgk9u46,1,30000.0,437620.0,0.0
osmo1v7gzlntqr2l3rh568eua7mj7chfw4qr9p7u24d,1,620000.0,32177.0,0.0
osmo1v7lfh25ddjac2dw9rxquyjndunhu7ksj4svs9h,1,100.0,6.0,0.0
osmo1v7mphny4sys3whztvrrhgcqwx2r5lk0sr6v7mp,8,163716789.0,222691518.875,0.0
osmo1v7mtu2gqz3zyl9tlk5czrm6gkz0rlfchy6a5ya,2,8500000.0,5420211021.0,0.0
osmo1v7nxzpp0kaa37370q0gquezywrx8ltg8es0dvl,3,501766054.3333333,476908640.3333333,0.0
osmo1v7t4jva8gdt69q3u969gjzczf9t0sjeqthtvkr,4,94003256.75,1.8643464370968852e+18,0.0
osmo1v7tvgc8nj099egvah827racxwxlzg09s6e5swr,1,100.0,6.0,0.0
osmo1v7unm4xwtplrzxs0vjx4hkg03dddp6t8kn0uxh,1,100.0,6.0,0.0
osmo1v7x0tz2w9cqk678y208xkagpclng26df7g9sc3,1,1320433090.0,3501372.0,0.0
osmo1v7xguh0kkqypsrv7h57z2rd9jz8zvf4vngeydu,1,100.0,6.0,0.0
osmo1v7yyq54mu4jrgrx8xtf330fpw5hlq7s7up2qkx,1,100.0,6.0,0.0
osmo1v80uth7mvpmzh2th904vfcpznxte2ula2z39c6,1,100.0,6.0,0.0
osmo1v82j80ft443dyzkmeekstscnzyxdjfmaxlvj84,1,100.0,6.0,0.0
osmo1v832awc8p09344tvgg6xljluksed3k6qwe2pva,1,100.0,6.0,0.0
osmo1v83c0p07avgdggns3j400ltwktd8kww8nfrce7,1,5219065.0,2074452.0,0.0
osmo1v842epdnjj95fanv9naswh8md40mu3nx2egzzs,1,200000000.0,1846302.0,0.0
osmo1v84k3l35a2kxu966vyd59fakpmdjjukgma7q7e,2,50000000.0,15770971.0,0.0
osmo1v87uc0mdrp6ud8x30zgpfdhzucfjt7497nzvmh,1,100.0,6.0,0.0
osmo1v89jpze2tp3lhuyuwryhevevn95k9ps0k792tx,12,6.916666666668271e+18,2.133720735038073e+18,0.0
osmo1v89s8e6rd8h0sm5h6k2qd4q8m2yehaugca72v5,5,14825922.8,21578171.8,0.0
osmo1v8auu7rppmd8rykj8e823z4qgz5cx8f2umtsjs,1,100.0,6.0,0.0
osmo1v8gecuez57pr8l4ndel9x5xvar9zm7jrkpn9k9,1,100.0,6.0,0.0
osmo1v8h45qelm6r7ucsdmex48ntkvnrnq9ur6qme3z,1,154033.0,2604656.0,0.0
osmo1v8p5qd9yvfqg6ksxmry36tdtks7na2saqhrp9y,19,376474.94736842107,7936008.7894736845,0.0
osmo1v8qw6hcp4wh6x9f26j4fghrh4t6d4u2etfwp38,4,411335362.5,227185920.5,0.0
osmo1v8tsw9p6yuzhzslhvuad5nggt6p8z4unyft4nv,1,100.0,6.0,0.0
osmo1v8uf559glanazr52v6z3d2g8svxgu7xur34zlt,7,1.4285715004236888e+17,4.5808324022357105e+18,0.0
osmo1v8v8pt2yf6k8ad3mkj7atg9nv8tz9fhn8aly3r,1,6000000.0,6054290.0,0.0
osmo1v8wlxxshmczu3ckcum3v4ltqksgh2nxgwdzs6t,2,26525000.0,28850854.5,0.0
osmo1v8xh8924td0566mpzvptpvg5q2a2pe6rcrm6t8,2,2047057.5,1653999.0,0.0
osmo1v8yc8tp0rpp7ghyvna2x5z3pxhuuts702999pc,4,1676718377.25,4800725998.5,0.0
osmo1v8zh67dgsx3zyzuct0y6l0cympa8qagqevnk56,2,699559.0,9924287.5,0.0
osmo1v92dav3kyarp8dsjqve9wqfvyhm5xxqgefmh5q,6,1.25000000000025e+18,5211554.833333333,0.0
osmo1v93x6fy35u4vhl94vr8x7aqh7qfcxu09zye8tq,1,5.4229e+20,14556468.0,0.0
osmo1v943qaspawhvawws9fukg7y0ssyjlkz2s3grld,2,8.49963507301284e+16,1448239.0,0.0
osmo1v96wt0mnytnkaxh3pgfxteemx8pan6xl0ctkc3,1,300000.0,2.249754750532386e+20,0.0
osmo1v98csukx5m06prvvh9m82hm0ncmlpq5dzuuxwx,3,6666666.666666667,1.1281158789163686e+19,0.0
osmo1v98ff8vwj5lelegm8dlrkddlphrxescmgmc83e,1,4357.0,1.0159915305067652e+16,0.0
osmo1v99pxg2k69n6g30q3g0cjhdx0akyzcgypfzw2j,1,222905.0,676605.0,0.0
osmo1v9a2ugxvcz2ajc8aaqk2yz2zqd3mcmkj9dc7mw,1,100.0,6.0,0.0
osmo1v9a95e47jmgefpeequ2qel8ngrk692yxe8atmm,1,100.0,6.0,0.0
osmo1v9c0rwy0f5lkx5papsm9qtx795zaqdd65r3x75,1,100.0,6.0,0.0
osmo1v9f35kz974jcyhesa97ed6qu764lpwlps56pfw,6,9.33333333337535e+17,22867367.666666668,0.0
osmo1v9fhrfnvty9quuf0flf4ed8w7kpdfr7mwvqhe4,1,30500000.0,2260358028841.0,0.0
osmo1v9fkd73qypap9unfzc9me7vxrng3y8uvkd9x6u,3,3796161.3333333335,191958.33333333334,0.0
osmo1v9hv0z2pn9k84g4ra2ulszgsvw8qtryp0x8ahx,3,2.377509184539019e+18,4023472.3333333335,0.0
osmo1v9k4jvnrqyy8vxh7ukkqq994s7fggd0kas7zsf,1,100.0,6.0,0.0
osmo1v9ltwz2nzlztjgh8ye26juwt7s0vlph5x9p5qn,1,46151783173.0,30145596.0,0.0
osmo1v9m2s8qxhhgkuzpq7xmh4nu259tna5e7k6w7uq,1,100000.0,163190291.0,0.0
osmo1v9myajvdf37t4z0pxqny90424mg8avkuqd4szn,1,100.0,6.0,0.0
osmo1v9qw5g597hfvp3prt3d3hfrf85dwmwj3upf092,1,50000000.0,31254.0,0.0
osmo1v9r3azuweqcn3hppwaer0440uts6hpxdph2l46,2,1750000.0,99870.0,0.0
osmo1v9s9e8mlpwj0ha5js0wmhsx7a547gv72nq6v25,2,507123906.5,6095241.5,0.0
osmo1v9ukau6akw224vwst77ft8ynxk74dk7q4pc44r,1,100.0,6.0,0.0
osmo1v9v7dtfk64vz95597dh5e48zla9v650nnfkyew,1,500000.0,7473346.0,0.0
osmo1v9vlktls7h2fdequpsxk49qfz9u9jxq036tcmr,1,510000.0,5884066.0,0.0
osmo1v9w49rtdpkwxeje8xnx9pnf9z9hyr2e0yy8wvz,5,6120791.4,86639789954.2,0.0
osmo1v9wmpcdq3sllgu92z5lk83cphxz5g6dmj35t83,1,100.0,6.0,0.0
osmo1v9x8tp7kszu4tj7lxxaz72khw5e8fmavjq3glr,8,138451843.25,4.1132286299476047e+20,0.0
osmo1v9z8jjac23vuwlnwaezfuuadydeze64wn3gk26,1,7000000.0,131964000.0,0.0
osmo1va00cjgvl9klwsm0yqrx5qu3rlkp5wvy5l7g0x,1,100.0,6.0,0.0
osmo1va24lde7dwpn456crrmq9whkrywxcsday7c9en,1,41278874.0,34332761.0,0.0
osmo1va2xq5d9lj5v8aakxawgne3chn9phzwllw8h74,20,193231456.5,622979443.3,0.0
osmo1va35h3fkg0jy6qaypqxq2mkn9xlmjlpqra2jrt,1,100.0,6.0,0.0
osmo1va38kwsek2zaguk5mvjs0mlt6evwuwscm6pvqp,1,100.0,6.0,0.0
osmo1va580w2a3ymv7pewuluq854ce6xa8ptrs7kpjt,1,100.0,6.0,0.0
osmo1va73vpxl93742vwc4f22xrgllgedxf2sqgjwcn,2,108000000.0,653590.0,0.0
osmo1va7aer66mq9kqah9gfpgz0g7kuxule4ey8fywn,1,100.0,6.0,0.0
osmo1va9ymg6pn6grd4fhw5c0fgjr2jnrzf38n87ng3,1,5500000.0,365100.0,0.0
osmo1vaawqcj4zg2kajvtf2pce3v6t87lvdn36pd67z,1,100.0,6.0,0.0
osmo1vadlhe25v8wzjx7057hzs7aymferz443m4jyy4,122,120983606.55737706,2372138.8114754097,0.0
osmo1vagre38nzlpn6v97kvneamd4tl3rn629ftdyhd,4,2255279858.5,7445223.0,0.0
osmo1vagsae553p50adq72rn2j7j7srnznp2t0svh4w,1,245000000.0,13224231.0,0.0
osmo1vahc86gn86v7zatn83vfjfrrpmxc2f8p09mujk,1,3800000.0,69606427.0,0.0
osmo1vam9r35senjk78taaczqz2j2vkgqtrr5grfths,1,37517430.0,29848360.0,0.0
osmo1vamr5r9vuae4ttnsnwjyhpnewdnrfw98h43reh,1,147611281.0,13359744.0,0.0
osmo1vanqldllaprqj3sphamllg0er3rgxca6hw5cyw,5,2906586237.0,3833466426.2,0.0
osmo1vap6xc2dhq4urhxgsfkgm7fs9v8p76z9s370cd,1,100.0,6.0,0.0
osmo1vaqcx7a082pmu9qpecaauvrftrwmhzg2rvfg5u,3,2.1666666666685133e+18,537581.0,0.0
osmo1vaqvwqmylctnfyky8s4vkhggrn8su8dt7czekg,1,100.0,6.0,0.0
osmo1varn84y6grzar8dyr3pfpaqun0pxra679mkxqc,1,100.0,6.0,0.0
osmo1vasvdjw7fuh7pxeqkfxxqge885pzpzspct0pqt,1,1000000.0,5296756.0,0.0
osmo1vavy8uj5usnvd32uyg5wdurfvn94spzyqf3a37,1,15000000.0,3.623269767586292e+19,0.0
osmo1vavz5xc3jzscdmarlejtvgklps6c5yg8cswkn5,1,100.0,6.0,0.0
osmo1vazv68aw5wyuxgcaw3yxskem7gdujqpj3k7jj7,2,1983080000.0,1.6786707268853445e+21,0.0
osmo1vc2f57jffjxmq56hp9xd2g4rdpkfwcettrfr2u,1,1.0525103929888945e+20,1955477.0,0.0
osmo1vc3lszkzswdwnzvwtvxy4y0ppqsky5j83tvvcg,1,100.0,6.0,0.0
osmo1vc4mxqsjfzxhw0epll52fxvqwa26g9p3kleejz,28,27788955.714285713,27807429.75,0.0
osmo1vc6fng4caexml7qazqzex6ykzckq8atjky99kf,1,100.0,6.0,0.0
osmo1vc934pk8cunah6ty5aq5t8gl34xxtq9jhpfvkw,6,1.0666666667209547e+17,1523089.3333333333,0.0
osmo1vcakgxff3e7m3q5qjgk34uf6fy422fkj5wgrg9,1,100.0,6.0,0.0
osmo1vcdhr936f7tw5a6fn9jc0axws5ylulu63z2z0j,1,600000000.0,8.769179620251891e+20,0.0
osmo1vcfxyfy90d29m9fr2gql0gar5na3dlq8dp8vcs,1,102125.0,5114496.0,0.0
osmo1vcgcngj4uz9sacj2t52ds6jzgmnhhpjq68x4m2,1,100.0,6.0,0.0
