profileid,follower_count,post_count,comment_count,mirror_count
30345,35,8,5,1
24543,35,8,4,4
87516,35,8,1,7
59688,35,8,1,2
20934,35,8,1,1
90140,35,7,9,3
18521,35,7,6,1
112509,35,7,2,2
33312,35,7,2,1
4946,35,7,1,2
625,35,7,1,1
66447,35,6,17,18
67420,35,6,13,11
46051,35,6,5,9
35265,35,6,4,10
70176,35,6,2,4
53631,35,6,2,3
33704,35,6,2,1
116320,35,6,1,10
39836,35,6,1,5
48777,35,5,3,7
7803,35,5,1,1
14354,35,4,2,7
12816,35,4,2,2
59309,35,4,1,1
67944,35,3,11,13
68614,35,3,5,5
73876,35,3,5,1
2140,35,3,4,4
75143,35,3,2,1
115615,35,3,1,2
112574,35,2,17,2
36711,35,2,8,14
61823,35,2,4,37
64752,35,2,4,4
87275,35,2,3,3
66735,35,2,2,4
13366,35,2,2,2
4082,35,2,2,1
75209,35,2,1,4
35634,35,1,7,1
68682,35,1,5,1
94393,35,1,2,3
79951,35,1,1,17
27165,35,1,1,2
20874,34,409,10,47
24731,34,319,3,3
35367,34,168,7,15
34628,34,159,9,22
45946,34,154,3,4
15625,34,153,2,28
110647,34,151,1,2
46470,34,149,1,18
12912,34,147,16,7
25900,34,146,1,24
19934,34,141,11,6
76076,34,130,3,47
6862,34,116,7,7
86875,34,116,1,19
29113,34,113,3,1
15723,34,106,11,5
71761,34,106,1,4
40054,34,100,2,2
67162,34,100,1,4
20006,34,92,3,3
17561,34,92,3,3
95355,34,90,1,7
50843,34,89,22,49
16837,34,86,6,11
12914,34,85,4,39
18445,34,84,7,28
26068,34,83,40,52
28577,34,83,14,36
96696,34,83,2,5
102727,34,80,4,8
70818,34,80,3,1
5356,34,79,13,22
17862,34,77,40,14
31999,34,77,3,2
58568,34,76,6,10
15662,34,75,15,4
15942,34,74,23,15
15867,34,73,2,29
928,34,71,6,1
3812,34,70,49,69
18170,34,67,40,52
54129,34,67,6,4
78111,34,64,2,5
5353,34,63,8,28
19645,34,61,8,1
112887,34,61,2,1
12568,34,60,8,7
28359,34,60,4,6
91449,34,57,1,3
12734,34,54,14,5
101513,34,54,4,2
26433,34,53,13,38
59925,34,53,4,27
115423,34,53,1,3
69179,34,53,1,2
8560,34,52,3,32
111587,34,50,1,2
49002,34,50,1,1
106021,34,49,2,14
62403,34,49,1,2
67256,34,48,1,2
23147,34,47,13,19
7301,34,47,11,3
1129,34,47,2,1
7538,34,46,3,19
24749,34,46,1,30
77981,34,45,13,20
55806,34,44,27,31
82612,34,43,22,28
51374,34,43,3,4
83651,34,43,1,21
9908,34,42,69,48
17507,34,41,2,1
103239,34,40,2,6
4837,34,39,2,4
108940,34,39,1,1
14798,34,38,28,7
95278,34,38,12,9
55078,34,38,11,37
8184,34,38,7,16
103938,34,38,6,9
96778,34,38,3,11
52028,34,38,3,7
24537,34,37,3,3
40617,34,37,2,1
51989,34,36,3,7
51954,34,36,3,4
51932,34,36,3,4
12060,34,35,6,5
105446,34,35,1,8
51871,34,34,4,4
51873,34,34,4,4
23890,34,34,4,3
50962,34,34,3,4
16533,34,34,3,4
17768,34,34,2,2
31988,34,33,12,25
51945,34,33,3,4
51955,34,33,3,4
57028,34,32,9,14
77989,34,32,8,21
51883,34,32,4,4
92756,34,32,3,8
1036,34,32,1,2
4515,34,31,7,1
35033,34,31,5,4
51882,34,31,4,4
64073,34,31,4,1
51925,34,31,3,4
4688,34,31,2,2
676,34,30,10,3
51933,34,30,3,5
76565,34,30,2,4
60528,34,29,6,78
18743,34,29,5,2
95266,34,29,4,4
22906,34,29,4,3
113398,34,29,3,22
52009,34,29,3,5
51906,34,29,3,4
52027,34,29,3,4
51936,34,29,3,4
51992,34,29,3,4
98999,34,29,1,5
53762,34,28,9,16
16480,34,28,9,5
8152,34,28,9,2
51890,34,28,5,6
51855,34,28,4,4
4125,34,28,3,11
51969,34,28,3,6
51843,34,28,3,4
15203,34,28,2,5
38889,34,28,1,28
9360,34,28,1,1
17929,34,27,4,7
51957,34,27,3,4
1687,34,27,2,1
104723,34,27,1,6
51851,34,26,4,4
51941,34,26,3,4
64720,34,26,1,15
20950,34,26,1,6
54092,34,26,1,1
24274,34,25,10,4
57212,34,25,4,4
51869,34,25,4,4
55125,34,25,4,2
5786,34,24,10,42
17483,34,24,8,11
53871,34,24,6,17
95470,34,24,4,39
48344,34,24,3,1
38184,34,24,2,30
80101,34,24,2,25
49533,34,23,1,3
97874,34,22,2,6
17589,34,22,2,4
38942,34,22,1,6
26211,34,22,1,3
51870,34,21,4,4
63075,34,21,3,8
84637,34,21,3,2
38648,34,21,1,22
95612,34,21,1,12
17624,34,21,1,4
71502,34,21,1,1
81639,34,20,4,2
90526,34,20,1,2
45137,34,20,1,2
58714,34,20,1,2
25097,34,20,1,1
38270,34,19,5,27
101237,34,19,3,6
1463,34,19,2,9
56131,34,18,5,7
64095,34,18,5,2
60209,34,18,2,4
38904,34,17,12,35
54647,34,17,8,15
21147,34,17,6,14
35266,34,17,5,2
19176,34,17,5,1
69140,34,17,4,4
61394,34,17,4,1
4523,34,17,3,11
52466,34,17,2,3
4533,34,16,27,7
27540,34,16,6,6
74214,34,16,4,27
15613,34,16,4,2
49831,34,16,2,12
38651,34,16,1,34
38664,34,15,11,30
12515,34,15,9,18
37906,34,15,7,19
28258,34,15,2,2
35086,34,15,1,2
86152,34,15,1,2
16095,34,14,13,15
28887,34,14,7,2
569,34,14,4,1
23164,34,14,2,5
12402,34,14,2,4
24314,34,14,2,1
95487,34,14,2,1
28108,34,14,1,5
31909,34,13,16,29
14572,34,13,10,10
65907,34,13,4,7
13500,34,13,2,7
92722,34,13,1,8
108259,34,13,1,3
61540,34,13,1,1
30466,34,12,10,5
64973,34,12,6,2
32876,34,12,2,3
52788,34,12,1,1
112696,34,11,40,56
16625,34,11,18,6
58500,34,11,1,1
103011,34,10,22,25
1893,34,10,4,6
29732,34,10,4,2
39576,34,10,3,10
39615,34,10,1,2
7457,34,10,1,1
53924,34,9,6,2
48070,34,9,3,9
20153,34,9,3,7
10881,34,9,3,7
22595,34,9,3,1
4919,34,9,2,3
62388,34,9,2,1
45327,34,9,1,2
64057,34,8,15,10
332,34,8,10,7
2190,34,8,5,5
69630,34,8,1,8
87057,34,8,1,2
102285,34,8,1,1
49078,34,8,1,1
70654,34,7,29,33
70593,34,7,28,29
59569,34,7,20,40
92881,34,7,17,25
15821,34,7,11,10
112709,34,7,6,5
13686,34,7,4,2
15594,34,7,2,1
51719,34,7,1,1
61361,34,6,21,24
68142,34,6,18,20
87642,34,6,6,4
45357,34,6,6,1
105574,34,6,3,1
17179,34,6,3,1
90491,34,6,2,18
111360,34,6,1,4
70314,34,6,1,3
111905,34,6,1,2
58989,34,6,1,1
5530,34,6,1,1
77900,34,5,18,26
37628,34,5,9,4
1765,34,5,7,1
6340,34,5,5,3
3522,34,5,4,6
20170,34,5,3,3
13311,34,5,3,2
57790,34,5,2,5
92444,34,5,2,3
92922,34,5,2,2
27488,34,5,2,1
39784,34,5,1,6
68564,34,4,22,24
60433,34,4,1,8
37677,34,4,1,1
53749,34,4,1,1
29061,34,3,8,2
32782,34,3,5,9
64292,34,3,5,5
60295,34,3,3,13
52796,34,3,3,4
90261,34,3,2,6
83608,34,3,2,6
87303,34,3,2,5
91116,34,3,2,5
81450,34,3,2,2
15736,34,3,2,1
90017,34,3,1,2
18249,34,3,1,1
94646,34,3,1,1
19734,34,2,3,31
67710,34,2,2,4
111958,34,2,2,2
100895,34,2,2,1
3611,34,2,1,44
97368,34,2,1,7
76771,34,2,1,5
8842,34,2,1,2
92237,34,2,1,2
36718,34,2,1,1
59176,34,1,9,19
1721,34,1,7,9
22800,34,1,7,2
27499,34,1,4,20
93469,34,1,1,2
23970,33,251,3,1
2196,33,224,20,18
39805,33,214,1,6
41678,33,188,23,143
33363,33,179,1,3
16258,33,165,9,16
55000,33,162,72,105
14284,33,133,52,11
25216,33,131,7,16
16810,33,131,2,6
45847,33,128,12,22
48362,33,128,3,1
7610,33,126,13,4
55421,33,126,3,4
21360,33,122,1,8
443,33,117,6,4
3592,33,117,1,3
50710,33,114,16,24
50492,33,112,2,4
97922,33,108,11,14
15823,33,105,40,54
70515,33,105,1,17
102915,33,100,3,9
14628,33,99,8,17
35864,33,98,3,2
95722,33,94,11,14
605,33,87,2,1
21396,33,83,1,7
6121,33,82,9,36
15732,33,82,7,10
55208,33,81,4,4
32357,33,81,2,17
14214,33,77,8,1
15146,33,77,2,8
3782,33,75,57,68
97378,33,70,2,29
63122,33,67,32,67
15462,33,67,14,49
103582,33,67,7,36
93262,33,67,1,2
12935,33,65,3,2
83652,33,64,5,14
15893,33,61,4,12
28373,33,61,4,5
22446,33,60,3,15
28362,33,60,2,4
15292,33,60,2,2
16557,33,59,40,17
7544,33,59,2,8
48787,33,56,1,2
30040,33,53,15,17
86822,33,53,2,23
37607,33,52,9,5
28311,33,52,3,7
84699,33,51,37,153
3250,33,51,9,26
8717,33,49,8,25
107096,33,49,1,2
4740,33,48,158,593
18524,33,47,7,24
33886,33,47,4,6
46841,33,47,2,18
14168,33,47,1,19
28709,33,46,34,43
72744,33,46,2,9
40435,33,44,25,32
75965,33,44,5,3
74089,33,43,6,7
62297,33,43,5,10
21431,33,42,30,38
11712,33,42,10,42
33836,33,42,2,27
35381,33,41,49,57
37938,33,41,4,4
85566,33,41,1,2
1982,33,40,5,2
10452,33,40,2,8
94867,33,39,1,7
56219,33,38,3,2
29685,33,37,14,9
14878,33,37,8,7
72550,33,37,4,1
95907,33,37,1,6
55942,33,36,5,3
103801,33,36,2,4
51981,33,35,3,7
4113,33,35,3,2
71002,33,34,10,26
49776,33,34,7,9
51860,33,34,4,4
51993,33,34,3,10
51997,33,34,3,4
50969,33,34,3,4
89416,33,34,3,2
40708,33,34,2,4
56154,33,33,14,6
51887,33,33,4,4
51880,33,33,4,4
14758,33,32,18,2
73119,33,32,8,12
51859,33,32,4,4
51939,33,32,3,4
81900,33,32,3,1
31333,33,31,13,13
89457,33,31,6,4
51864,33,31,4,4
42509,33,31,3,40
85779,33,31,3,10
65275,33,31,3,5
51513,33,31,3,4
51836,33,31,3,4
22258,33,31,2,6
31458,33,31,1,8
419,33,30,5,6
51935,33,30,3,7
51956,33,30,3,6
51959,33,30,3,5
51961,33,30,3,4
95315,33,29,16,7
48813,33,29,10,63
51917,33,29,4,4
51846,33,29,3,4
85804,33,28,24,33
28768,33,28,14,45
51916,33,28,4,4
51875,33,28,4,4
44309,33,28,4,3
51842,33,28,3,4
15850,33,27,14,5
55070,33,27,7,20
51979,33,27,3,4
29377,33,27,2,1
8780,33,26,7,1
2027,33,26,4,6
51927,33,26,3,6
51929,33,26,3,4
19170,33,26,3,1
89476,33,26,1,2
22594,33,25,9,10
51839,33,25,3,4
35397,33,25,1,29
51910,33,24,5,4
101052,33,24,2,24
16696,33,23,1,1
11580,33,22,5,1
51386,33,22,4,4
33347,33,22,4,2
55458,33,22,2,3
14597,33,21,7,1
62155,33,21,5,4
39033,33,21,4,28
39027,33,21,3,32
38584,33,21,3,27
42799,33,21,1,2
38338,33,20,5,34
38335,33,20,3,29
86079,33,20,1,6
80571,33,20,1,2
38605,33,19,9,42
81621,33,19,7,1
14604,33,19,3,2
38630,33,19,2,34
38671,33,19,2,30
38288,33,19,2,29
38940,33,19,1,33
71951,33,19,1,2
40851,33,18,7,11
38193,33,18,1,37
38547,33,18,1,31
7700,33,17,14,28
80619,33,17,6,12
94749,33,17,1,5
95841,33,16,8,2
8685,33,16,7,16
23504,33,16,2,8
27017,33,16,2,1
38634,33,16,1,34
57027,33,16,1,1
55629,33,15,9,17
34696,33,15,5,3
112650,33,15,5,1
5048,33,15,1,5
69410,33,14,2,1
14318,33,14,1,3
107764,33,13,21,28
37088,33,13,9,32
54332,33,13,7,5
83781,33,13,1,5
99513,33,12,11,3
81697,33,12,6,24
33615,33,12,3,2
115136,33,12,3,2
46552,33,12,1,3
59355,33,12,1,1
95937,33,11,10,17
4333,33,11,7,1
61284,33,11,4,2
68430,33,11,2,1
29021,33,10,10,9
112876,33,10,1,23
115974,33,10,1,5
99153,33,10,1,3
93837,33,10,1,1
7333,33,9,9,6
40954,33,9,6,11
10761,33,9,6,10
93192,33,9,3,5
20562,33,9,3,3
57938,33,9,3,2
3752,33,9,3,1
29040,33,9,2,9
111715,33,9,2,7
8734,33,9,1,1
39501,33,9,1,1
70642,33,9,1,1
64031,33,8,18,40
41360,33,8,5,2
59034,33,8,2,3
48146,33,8,2,2
30300,33,8,2,2
103429,33,8,2,1
79783,33,8,1,12
82539,33,8,1,3
80598,33,8,1,1
66440,33,7,4,2
39722,33,7,2,7
113879,33,7,2,4
32089,33,7,2,1
68656,33,6,17,20
36633,33,6,9,15
69679,33,6,7,4
1048,33,6,4,3
17792,33,6,4,3
34094,33,6,4,1
103370,33,6,3,5
58940,33,6,3,2
14734,33,5,4,19
9007,33,5,3,2
12967,33,5,3,1
73076,33,5,2,1
63647,33,5,1,13
104062,33,5,1,3
24615,33,5,1,3
39619,33,5,1,1
68654,33,4,18,19
30259,33,4,9,5
108660,33,4,6,10
85194,33,4,4,9
53779,33,4,3,4
66585,33,4,2,12
15839,33,4,1,2
39633,33,3,4,2
55194,33,3,4,2
6814,33,3,3,6
88606,33,3,2,6
94718,33,3,1,3
80763,33,3,1,2
39874,33,3,1,1
35947,33,3,1,1
41396,33,2,8,8
1203,33,2,7,17
31089,33,2,7,8
9204,33,2,5,5
69900,33,2,3,6
30635,33,2,2,1
5541,33,2,2,1
84877,33,2,1,12
79884,33,2,1,10
41036,33,2,1,2
108996,33,2,1,2
60005,33,2,1,1
32260,33,2,1,1
46461,33,1,6,5
75426,33,1,3,80
108672,33,1,2,6
76845,33,1,1,5
49005,33,1,1,1
78942,32,329,6,5
5668,32,288,10,7
100815,32,208,1,2
1066,32,192,4,3
114259,32,184,4,76
84106,32,182,2,10
31647,32,178,14,31
929,32,170,16,12
18158,32,158,4,4
2210,32,153,2,2
93313,32,148,4,16
44523,32,139,2,5
25971,32,138,4,7
12750,32,123,1,3
50705,32,120,13,27
50708,32,108,13,25
114170,32,102,3,10
63653,32,100,6,16
84511,32,97,1,3
99285,32,90,2,4
97302,32,90,2,4
37475,32,89,8,24
13748,32,85,3,14
37641,32,84,2,9
3960,32,83,2,1
74187,32,80,1,5
56307,32,79,3,2
3512,32,77,12,10
14250,32,76,5,5
21572,32,74,6,17
4203,32,74,3,4
38952,32,60,14,15
72947,32,60,7,10
28367,32,59,4,4
28370,32,59,2,3
9781,32,58,2,3
39455,32,57,3,4
40352,32,55,5,14
64234,32,54,2,2
28818,32,53,4,8
111934,32,51,8,11
76690,32,50,1,9
19824,32,50,1,3
98638,32,49,6,5
31218,32,48,5,5
30226,32,48,1,1
24693,32,47,2,24
15127,32,47,2,2
80867,32,46,35,13
71367,32,46,5,17
7572,32,46,5,5
7681,32,46,1,22
16187,32,45,1,3
2285,32,44,11,10
24062,32,44,9,17
8301,32,44,6,5
97303,32,44,3,4
22591,32,43,2,5
39087,32,43,1,20
483,32,42,9,12
24313,32,42,7,7
107376,32,42,1,4
55044,32,42,1,1
21466,32,41,2,9
105032,32,40,17,41
102192,32,40,9,10
47954,32,40,5,32
5201,32,40,5,4
49814,32,40,3,1
460,32,39,18,21
1669,32,38,5,1
52738,32,37,3,7
103092,32,37,3,5
790,32,37,2,4
480,32,37,1,2
20221,32,36,12,11
29704,32,36,10,26
4547,32,35,9,33
86016,32,35,8,22
51877,32,35,4,4
51985,32,35,3,7
51918,32,35,3,4
51962,32,35,3,4
30479,32,35,2,5
36031,32,35,1,15
25464,32,34,11,33
5467,32,34,6,3
51990,32,34,3,4
109429,32,33,21,28
51891,32,33,5,4
59370,32,33,4,3
5652,32,32,42,36
71013,32,32,21,26
51960,32,32,3,4
31339,32,30,8,3
51898,32,30,4,5
110132,32,30,3,43
38807,32,30,1,4
80591,32,29,10,13
1247,32,29,8,4
51900,32,29,4,4
51947,32,29,3,4
51848,32,29,3,4
66734,32,28,4,69
51953,32,28,3,4
58946,32,28,2,18
115476,32,28,2,9
43561,32,28,2,2
51915,32,27,5,4
51958,32,27,3,4
16038,32,27,1,5
15706,32,26,5,41
31398,32,26,5,3
51847,32,26,3,4
99787,32,26,2,6
38578,32,25,3,22
18673,32,25,3,3
29375,32,25,2,1
18500,32,24,10,22
2066,32,24,6,6
59203,32,24,3,5
101930,32,24,1,34
115533,32,23,4,5
93756,32,23,2,16
80430,32,22,11,10
39030,32,22,5,29
40188,32,22,5,3
38255,32,22,4,24
49823,32,22,1,10
25515,32,22,1,3
40386,32,21,5,5
56801,32,21,1,1
23113,32,20,16,20
780,32,20,13,10
55317,32,20,7,10
58584,32,20,5,4
41188,32,20,3,5
79104,32,20,2,1
75817,32,20,1,14
49907,32,19,57,42
15483,32,19,18,2
69150,32,19,7,4
106342,32,19,5,13
74492,32,19,4,11
18067,32,19,2,14
56309,32,19,2,4
38182,32,19,1,23
34847,32,19,1,23
3177,32,18,17,8
46195,32,18,6,8
38849,32,17,13,32
14231,32,17,12,4
68303,32,17,2,11
31119,32,16,7,1
13448,32,16,4,1
103623,32,16,3,3
55113,32,15,4,7
56190,32,15,4,2
110343,32,15,1,1
82885,32,14,18,1
93574,32,14,11,4
19156,32,14,6,7
49827,32,14,3,10
97058,32,14,3,2
37120,32,14,2,2
34453,32,13,14,26
108639,32,13,14,3
25893,32,13,3,4
38844,32,12,9,42
14429,32,12,6,11
25010,32,12,2,1
112633,32,12,1,27
16977,32,12,1,3
32842,32,11,12,6
27199,32,11,10,40
30442,32,11,7,22
101412,32,11,2,1
38934,32,11,1,9
25038,32,10,11,10
3504,32,10,5,1
20563,32,10,4,4
17786,32,10,3,3
11873,32,10,2,7
7230,32,10,1,3
66627,32,10,1,1
100674,32,9,50,30
13756,32,9,3,6
50554,32,9,3,2
8591,32,9,2,10
15088,32,9,1,6
59570,32,9,1,4
70627,32,8,24,29
41963,32,8,6,7
114328,32,8,5,9
92402,32,8,3,16
67123,32,8,3,9
32978,32,8,2,6
16183,32,8,2,2
55955,32,7,4,6
113450,32,7,1,3
1480,32,6,4,12
48552,32,6,3,11
20810,32,6,3,2
48351,32,6,2,8
21748,32,6,2,4
41375,32,6,1,3
77495,32,6,1,3
16354,32,6,1,1
64069,32,5,19,37
63787,32,5,11,13
16107,32,5,9,3
20033,32,5,4,4
1811,32,5,3,9
16105,32,5,3,1
45992,32,5,2,9
27809,32,5,1,30
103486,32,5,1,3
7400,32,5,1,1
44511,32,4,10,14
55669,32,4,4,4
17706,32,4,2,4
43527,32,4,2,2
56320,32,4,1,43
40847,32,4,1,4
5384,32,3,30,67
14689,32,3,5,7
69601,32,3,4,21
19698,32,3,3,27
13363,32,3,3,2
22553,32,3,2,1
111529,32,3,1,2
23464,32,2,4,25
2585,32,2,2,7
20928,32,2,2,1
21564,32,2,1,4
100946,32,2,1,3
4904,32,2,1,3
94832,32,2,1,1
46733,32,1,3,4
19752,32,1,2,19
110005,32,1,2,1
70481,32,1,1,12
27717,32,1,1,3
57866,32,1,1,1
30889,31,607,2,1
36900,31,338,4,11
2384,31,277,22,11
94265,31,189,1,31
14254,31,177,9,2
5383,31,168,17,16
37885,31,158,18,56
34682,31,150,6,7
70023,31,133,2,9
14024,31,129,2,4
67168,31,118,6,13
50707,31,109,14,26
49772,31,100,1,1
34804,31,97,5,2
26886,31,88,1,2
63723,31,85,4,26
22934,31,84,4,42
63826,31,80,3,20
75901,31,80,2,11
47483,31,79,1,2
97867,31,78,1,1
95292,31,74,3,6
111681,31,71,2,3
73447,31,70,8,7
7039,31,66,51,26
96837,31,66,2,71
62347,31,65,22,3
110415,31,63,1,5
28356,31,62,4,3
14669,31,61,6,2
43900,31,61,6,1
75552,31,61,4,12
54642,31,61,3,3
28375,31,57,3,3
38717,31,55,1,5
16059,31,54,20,6
8526,31,53,4,21
39157,31,53,3,11
44914,31,52,11,65
47009,31,51,10,30
7568,31,49,8,4
115054,31,48,2,2
51857,31,47,4,4
9905,31,47,3,3
28155,31,47,1,1
97211,31,46,12,4
8624,31,45,2,18
80832,31,44,25,28
19190,31,44,12,15
2372,31,44,1,1
13462,31,43,9,8
29357,31,43,5,5
113425,31,43,4,3
8536,31,43,2,17
28458,31,43,1,14
49810,31,41,4,1
67890,31,41,3,2
73046,31,40,10,20
14880,31,40,4,15
37076,31,40,1,21
51901,31,39,4,4
18790,31,39,3,1
41984,31,39,2,4
48102,31,38,2,4
4810,31,36,15,16
19073,31,36,12,25
101770,31,34,22,28
81667,31,34,20,27
51951,31,34,3,4
10624,31,34,2,94
22393,31,34,2,1
13929,31,33,3,9
51948,31,33,3,4
12793,31,33,1,4
99947,31,32,3,22
103114,31,31,3,4
97939,31,31,2,1
13256,31,31,2,1
55792,31,30,7,10
103788,31,30,5,1
56714,31,30,2,14
23268,31,30,2,2
28237,31,29,12,8
2942,31,29,6,4
51866,31,29,4,4
51971,31,29,3,10
52000,31,29,3,5
61608,31,28,27,81
470,31,28,4,1
53029,31,28,3,5
80602,31,27,9,13
40203,31,27,4,3
51946,31,27,3,4
59720,31,27,2,9
80646,31,27,2,9
56188,31,26,6,16
51895,31,26,5,4
80589,31,26,4,11
51856,31,26,4,4
32155,31,26,3,5
21497,31,25,7,2
53599,31,25,4,12
51853,31,25,3,4
39120,31,25,3,2
18738,31,25,1,22
102289,31,24,17,6
37231,31,24,12,44
70664,31,24,4,3
2419,31,24,1,1
39028,31,23,1,29
74958,31,21,3,1
39024,31,20,4,28
13574,31,20,4,3
1648,31,19,11,4
38347,31,19,4,29
867,31,19,4,10
80616,31,19,4,6
16164,31,19,2,4
17423,31,19,2,2
82361,31,19,2,1
40521,31,19,1,1
1086,31,18,7,2
41968,31,18,3,2
1167,31,18,3,1
73025,31,18,2,20
91181,31,18,1,6
38085,31,17,2,10
38667,31,17,1,35
99416,31,17,1,2
106000,31,16,37,21
24423,31,16,16,1
38888,31,16,12,33
97548,31,16,10,7
6797,31,16,10,4
97197,31,16,3,9
83018,31,16,3,6
66663,31,16,3,2
26867,31,16,1,8
26266,31,16,1,1
80627,31,15,8,8
4438,31,15,6,4
40880,31,15,3,4
5738,31,15,2,8
21017,31,14,8,18
64148,31,14,5,8
18191,31,14,4,2
38183,31,14,1,24
17438,31,14,1,6
15497,31,13,10,14
112630,31,13,1,33
38842,31,13,1,6
52695,31,13,1,1
112487,31,12,2,6
24418,31,12,2,3
112528,31,12,1,22
92653,31,12,1,8
5799,31,12,1,2
53145,31,11,13,10
51465,31,11,3,9
106582,31,11,3,7
13681,31,11,3,1
50536,31,11,2,3
77509,31,11,2,1
112570,31,11,1,18
64098,31,10,17,54
21440,31,10,7,8
11884,31,10,4,2
32894,31,10,3,7
89594,31,10,3,3
468,31,10,3,1
87551,31,10,3,1
89596,31,10,2,2
38203,31,10,2,1
82586,31,10,2,1
35803,31,10,1,5
27739,31,10,1,1
64160,31,9,18,35
46427,31,9,16,13
56892,31,9,8,8
26861,31,9,7,23
10047,31,9,4,13
68473,31,9,2,1
76617,31,9,1,6
63676,31,9,1,1
80605,31,8,118,27
64194,31,8,18,36
62480,31,8,18,32
67730,31,8,17,16
1531,31,8,6,6
14751,31,8,5,12
14733,31,8,4,2
96738,31,8,2,5
106143,31,8,2,1
50573,31,8,1,2
77522,31,8,1,2
98532,31,8,1,1
2774,31,7,23,27
64190,31,7,16,33
16727,31,7,8,1
14637,31,7,5,4
22543,31,7,5,1
84551,31,7,3,4
46120,31,7,2,4
57756,31,7,1,3
102198,31,7,1,2
672,31,6,19,28
27401,31,6,8,15
66189,31,6,5,6
14402,31,6,4,7
55951,31,6,4,7
106363,31,6,2,30
55009,31,6,2,7
71958,31,6,1,2
80300,31,6,1,2
102819,31,6,1,1
33245,31,6,1,1
68054,31,5,15,15
44840,31,5,6,4
420,31,5,2,1
55954,31,5,1,6
95316,31,4,2,3
102793,31,4,2,2
47781,31,4,1,28
60003,31,4,1,1
32420,31,4,1,1
42668,31,3,41,87
27391,31,3,4,22
1517,31,3,4,2
68530,31,3,3,5
28802,31,3,2,2
27521,31,3,2,1
6916,31,3,1,6
15805,31,2,9,1
42292,31,2,6,1
4456,31,2,5,4
27605,31,2,3,18
15663,31,2,3,2
23399,31,2,2,26
2136,31,2,2,3
68135,31,2,2,2
82591,31,2,1,14
12513,31,2,1,3
28040,31,2,1,2
95176,31,2,1,1
73219,31,1,5,2
23440,31,1,3,65
64033,31,1,1,19
79965,31,1,1,18
63568,31,1,1,5
42314,31,1,1,1
35950,31,1,1,1
5157,30,746,33,186
49073,30,241,1,2
10713,30,219,9,1
57087,30,219,7,3
542,30,203,17,23
53656,30,165,53,40
12399,30,151,1,4
25963,30,139,4,5
17528,30,136,5,1
33817,30,116,92,60
6907,30,103,7,11
537,30,94,2,10
21373,30,92,1,6
95518,30,88,9,12
12522,30,87,14,3
37070,30,84,1,1
19063,30,76,3,1
87763,30,75,2,18
17190,30,73,2,1
26909,30,71,1,1
17658,30,67,11,93
64366,30,66,1,19
5856,30,65,50,6
60364,30,65,1,1
18494,30,62,12,14
61790,30,62,4,3
16736,30,62,1,5
5897,30,61,54,9
45745,30,61,4,17
105781,30,59,23,11
38260,30,59,3,11
101691,30,58,9,45
8582,30,58,2,17
24530,30,57,11,14
68189,30,57,9,15
29052,30,56,1,3
14164,30,55,9,21
17593,30,54,12,40
22485,30,54,1,1
72402,30,53,1,1
310,30,51,5,6
48597,30,50,12,13
3412,30,50,3,49
92878,30,50,3,20
24777,30,50,2,1
98016,30,48,11,3
39680,30,48,2,7
30239,30,47,6,16
9841,30,46,2,4
29802,30,46,2,1
38138,30,45,2,32
31815,30,44,3,5
1888,30,43,16,5
17344,30,40,7,7
20397,30,38,12,4
51865,30,38,4,4
40561,30,38,2,1
3243,30,36,3,6
31769,30,36,3,6
87891,30,36,2,9
55789,30,36,2,5
28118,30,35,20,27
49805,30,35,8,15
12634,30,35,4,11
58930,30,34,17,26
17568,30,34,7,2
5084,30,34,6,19
27893,30,34,5,3
51995,30,34,3,4
32055,30,33,16,14
16706,30,33,3,3
64461,30,32,22,27
18618,30,32,2,9
103913,30,32,1,7
87670,30,31,1,8
8174,30,31,1,2
46862,30,30,22,15
30819,30,30,8,4
69276,30,30,5,6
96907,30,30,1,2
103810,30,29,6,1
103025,30,29,2,1
28042,30,28,8,24
16974,30,28,6,7
39926,30,27,22,24
51863,30,27,5,4
3856,30,27,4,1
53823,30,27,3,1
90549,30,27,1,1
24991,30,26,10,93
4545,30,26,10,6
19389,30,26,4,7
39461,30,26,1,2
922,30,25,20,14
34561,30,25,8,40
80606,30,25,7,13
458,30,25,3,3
103261,30,25,1,3
20613,30,24,14,10
57009,30,24,5,13
2712,30,24,4,4
4138,30,24,3,3
30076,30,22,10,2
62301,30,22,4,8
6655,30,22,3,1
62266,30,22,1,6
11459,30,21,17,20
21237,30,21,13,4
80662,30,21,11,12
33324,30,21,10,27
5852,30,21,9,3
1169,30,21,6,3
61579,30,21,5,26
38275,30,21,3,28
68215,30,21,3,1
39023,30,21,2,33
87368,30,21,1,43
35439,30,20,12,4
110740,30,20,11,6
58947,30,20,6,16
4404,30,20,5,7
39026,30,20,4,29
19090,30,20,3,7
56790,30,19,5,6
109400,30,19,5,2
71189,30,19,1,3
4712,30,18,4,19
38626,30,18,2,31
68179,30,18,1,9
24706,30,17,12,3
80637,30,17,9,10
5057,30,17,7,2
7533,30,17,6,14
38551,30,17,1,34
63946,30,17,1,3
65139,30,17,1,1
92142,30,16,7,36
41717,30,16,7,10
72838,30,16,4,1
115493,30,16,2,2
114893,30,16,1,14
14238,30,15,10,12
58935,30,15,3,20
74236,30,15,3,1
98381,30,15,2,3
20431,30,15,1,2
67419,30,15,1,2
